1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
520000000000,2.73691211750829,0.0140288767327901,NaN,520000000000,2.73297484190713,0.0139012211445021,NaN,520000000000,2.73768152827554,0.0137400312221096,NaN,520000000000,2.72319770280078,0.0137840283127986,NaN,520000000000,2.72779973242743,0.0138424648580942,NaN,520000000000,2.7271852474884,0.0137699262186433,NaN
520333333333.333,2.73689893311382,0.0140333570138795,NaN,520333333333.333,2.73296283786695,0.0139055516886889,NaN,520333333333.333,2.73766541270325,0.0137449734313812,NaN,520333333333.333,2.72318982553888,0.0137891557921186,NaN,520333333333.333,2.72779069357333,0.01384712090964,NaN,520333333333.333,2.72717610349288,0.0137748022467667,NaN
520666666666.667,2.73688576593035,0.0140378397995534,NaN,520666666666.667,2.7329508485254,0.0139098848373429,NaN,520666666666.667,2.73764930857644,0.0137499171740163,NaN,520666666666.667,2.7231819512138,0.0137942849492077,NaN,520666666666.667,2.72778166177602,0.0138517792964556,NaN,520666666666.667,2.7271669681406,0.0137796803554395,NaN
521000000000,2.73687261595787,0.0140423250898118,NaN,521000000000,2.73293887388247,0.0139142205904641,NaN,521000000000,2.73763321589508,0.0137548624500146,NaN,521000000000,2.72317407982554,0.013799415784066,NaN,521000000000,2.72777263703547,0.013856440018541,NaN,521000000000,2.72715784143158,0.0137845605446616,NaN
521333333333.333,2.73685948319639,0.0140468128846546,NaN,521333333333.333,2.73292691393816,0.0139185589480526,NaN,521333333333.333,2.73761713465919,0.0137598092593764,NaN,521333333333.333,2.72316621137409,0.0138045482966934,NaN,521333333333.333,2.7277636193517,0.0138611030758961,NaN,521333333333.333,2.7271487233658,0.013789442814433,NaN
521666666666.667,2.7368463676459,0.0140513031840819,NaN,521666666666.667,2.73291496869248,0.0139228999101083,NaN,521666666666.667,2.73760106486876,0.0137647576021016,NaN,521666666666.667,2.72315834585945,0.0138096824870901,NaN,521666666666.667,2.7277546087247,0.013865768468521,NaN,521666666666.667,2.72713961394327,0.0137943271647538,NaN
522000000000,2.73683326930641,0.0140557959880937,NaN,522000000000,2.73290303814541,0.0139272434766312,NaN,522000000000,2.7375850065238,0.0137697074781901,NaN,522000000000,2.72315048328164,0.0138148183552559,NaN,522000000000,2.72774560515448,0.0138704361964157,NaN,522000000000,2.72713051316398,0.0137992135956239,NaN
522333333333.333,2.73682018817791,0.01406029129669,NaN,522333333333.333,2.73289112229697,0.0139315896476213,NaN,522333333333.333,2.7375689596243,0.013774658887642,NaN,522333333333.333,2.72314262364063,0.0138199559011909,NaN,522333333333.333,2.72773660864103,0.0138751062595801,NaN,522333333333.333,2.72712142102795,0.0138041021070433,NaN
522666666666.667,2.73680712426041,0.0140647891098708,NaN,522666666666.667,2.73287922114715,0.0139359384230787,NaN,522666666666.667,2.73755292417027,0.0137796118304573,NaN,522666666666.667,2.72313476693645,0.0138250951248951,NaN,522666666666.667,2.72772761918435,0.0138797786580142,NaN,522666666666.667,2.72711233753516,0.013808992699012,NaN
523000000000,2.73679407755391,0.014069289427636,NaN,523000000000,2.73286733469595,0.0139402898030033,NaN,523000000000,2.7375369001617,0.013784566306636,NaN,523000000000,2.72312691316908,0.0138302360263684,NaN,523000000000,2.72771863678445,0.0138844533917181,NaN,523000000000,2.72710326268562,0.0138138853715301,NaN
