1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
513666666666.667,2.72717071629669,0.0141944664457952,513666666666.667,2.72378360141973,0.0142322987770151,513666666666.667,2.72813964442005,0.0138411727522981,513666666666.667,2.71467524819861,0.0138635505968215,513666666666.667,2.7190101591892,0.0141623029677999,513666666666.667,2.71885416383164,0.0139249649752564
514000000000,2.72549383888246,0.0136220369758358,514000000000,2.72202382749005,0.0136664717707935,514000000000,2.72657343653037,0.0134023809623767,514000000000,2.71244515843786,0.0132933261798223,514000000000,2.71712846629462,0.0135388632017756,514000000000,2.7169356531833,0.0133778254892526
514333333333.333,2.72541085225202,0.0129888033495931,514333333333.333,2.7219679324223,0.0130374248551247,514333333333.333,2.72648334470133,0.0128005332947848,514333333333.333,2.71227352367362,0.0125134304830424,514333333333.333,2.71700941512586,0.0128138100145451,514333333333.333,2.71688448456187,0.0126623089324141
514666666666.667,2.72712753596115,0.0126353871620808,514666666666.667,2.72381974704647,0.0127814175491748,514666666666.667,2.72812527423703,0.0125267424980461,514666666666.667,2.7141902313506,0.0121758941272618,514666666666.667,2.7188998764689,0.0124805790775192,514666666666.667,2.7185051453444,0.0123311397567765
515000000000,2.7273959510285,0.0130916762647598,515000000000,2.72397918900508,0.0131844020279635,515000000000,2.72828976410628,0.0130492231785996,515000000000,2.71431445253157,0.012819821184268,515000000000,2.71922299090344,0.0129999337788917,515000000000,2.71868274374242,0.0129680182672959
515333333333.333,2.7268827007559,0.0132538199509176,515333333333.333,2.72338226087887,0.013257010432059,515333333333.333,2.72788782801008,0.0131739303271158,515333333333.333,2.71404680988155,0.0130487043689629,515333333333.333,2.71890680093461,0.0131355331171259,515333333333.333,2.71848889258794,0.0131352723180832
515666666666.667,2.72651804095929,0.0132260448285801,515666666666.667,2.72311605707021,0.0132175746437766,515666666666.667,2.72729884910872,0.0130715075402797,515666666666.667,2.71345478416282,0.0129477978776415,515666666666.667,2.71824128956653,0.0130729110700635,515666666666.667,2.71793519223168,0.0130286543296185
516000000000,2.7260733601396,0.0129865504357101,516000000000,2.72282968658479,0.0129168974772654,516000000000,2.72685105407392,0.0127589380240772,516000000000,2.71293796754615,0.0126308202956027,516000000000,2.71803192110466,0.0127669228221224,516000000000,2.71750656947932,0.0127204279628614
516333333333.333,2.72780667538095,0.0133904497781223,516333333333.333,2.72493319595926,0.0132382011679317,516333333333.333,2.72906895497459,0.0130305599921943,516333333333.333,2.71500954367132,0.0129425005307222,516333333333.333,2.72002702833041,0.0131253045021028,516333333333.333,2.71990212960866,0.0130444432691845
516666666666.667,2.72645800781394,0.0142167184112003,516666666666.667,2.72385064546635,0.0141992754698444,516666666666.667,2.72809953959834,0.0138089722383495,516666666666.667,2.713814749948,0.013849805667077,516666666666.667,2.71888187992254,0.0141278688888907,516666666666.667,2.71868210978476,0.0138718415858316
