Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
171500000000,0.436462130764146,172.846439275702,0.849088404379079,68.9449091393034,0.849177697186124,69.1805894372688,0.437547829223134,145.261131212849
171600000000,0.431305894055489,172.478455677842,0.850629569102125,68.2375560645999,0.850682677944924,68.4149327450851,0.434499322403501,144.471293124606
171700000000,0.425603523236755,172.637732513742,0.849043657715539,67.5065884849244,0.849582652899455,67.6344067350867,0.430283326140144,143.877139337774
171800000000,0.424632993178921,173.264946391515,0.847799992283612,66.884360017195,0.847883535588989,67.1112995600702,0.424724589337493,143.970191207644
171900000000,0.43103607793889,173.647257133917,0.848623691321308,66.4247710729149,0.848867849156365,66.6887364881234,0.424372582275322,144.220469190161
172000000000,0.440252002563867,173.05800810666,0.852232565091469,65.8954189019643,0.852315463287754,66.1536693717326,0.42690526577398,144.193243822211
172100000000,0.446135270488191,171.430302218365,0.856213780336205,64.9912649688066,0.856348464429553,65.1542615684741,0.432241391001711,143.676085492134
172200000000,0.442647425147535,169.68880619074,0.849994123697428,64.1188852062936,0.850761382835039,64.1378752081822,0.436138466441975,142.534185274979
172300000000,0.436239681458025,168.572717226869,0.841917042403169,63.4082066660289,0.842812501378751,63.5818783784928,0.434585484178762,140.741447241941
172400000000,0.428602383949824,167.985808646906,0.837803012218901,63.2645294539795,0.838308932502859,63.5007253337265,0.426196551076967,139.605158997627
172500000000,0.422775463383047,168.031882601274,0.839056050819648,63.1216330803269,0.840162632172905,63.2348401086421,0.416774177735126,139.633645987461
172600000000,0.422500469926447,168.172434862482,0.842444720712928,62.6082094761516,0.84302574959177,62.747555707581,0.414090008937357,140.409744623937
172700000000,0.423995852985203,168.062916986344,0.841360053298154,62.0682111831561,0.841565259204554,62.1851738284215,0.417434896265948,140.780311089355
172800000000,0.426018287438447,167.654513220118,0.839019202786051,61.7333963333173,0.839345472298573,61.8261250850206,0.423482255823483,140.71651628318
172900000000,0.428867454269288,166.92436700882,0.841663265358035,61.6758598181082,0.842078554003709,61.726086876772,0.429989202100963,139.673771537439
173000000000,0.428342192327138,166.039678424115,0.84871291038181,61.169133079804,0.84910081430748,61.3831939288473,0.430744210193401,138.326047379419
173100000000,0.427000606083475,165.066173762901,0.855193806353146,60.5201248372621,0.855320877008956,60.639503923275,0.428814544311032,137.064096178522
173200000000,0.420194885721751,164.121118239048,0.858221624417423,59.5007025940672,0.857795709289859,59.6443039583285,0.424132284470173,135.457032667526
173300000000,0.415202232392032,163.867600476651,0.857096934022468,58.6729401343201,0.856762399793151,59.0331194216097,0.414199924777362,134.811952735418
173400000000,0.410771577649373,163.537116627072,0.855061350819851,58.0437178688493,0.855008631043811,58.3136334488486,0.405946083363757,134.424311049746
173500000000,0.405808247370012,163.334453559962,0.853330917014946,57.5455878850307,0.853442622833763,57.7945209434065,0.397133957790123,134.491186423472
173600000000,0.402530296544934,163.51484332924,0.852838381254749,57.1037158492134,0.852642270186873,57.3404060813525,0.393868290339968,135.213223555431
173700000000,0.401481384503874,163.649419499575,0.852559408335779,56.8196865564279,0.852907219880066,56.8498536296526,0.395179063240932,135.849615660427
173800000000,0.404203815106443,163.751861944583,0.855591883063826,56.4625203833765,0.856478074947599,56.5260922151109,0.400717616639501,135.883209182793
173900000000,0.408893009271032,163.307554832169,0.862498963131951,56.0466983994599,0.862818659857617,56.013815830033,0.405597893837934,135.142227143023
